X	Y	Z	Yaw	Pitch	Roll	Thrust	T1	T2	T3	T4	PWM1	PWM2	PWM3	PWM4	Vyaw	Vpitch	Vroll
-0,1656625	0,4412088	0,2392081	-131,2109	-15,29761	-27,27641	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	-51,98484848	13,49909091	256,3078788
-0,1613325	0,4465281	0,2323917	-132,1861	-14,90446	-23,02125	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	-46,17575758	16,65121212	190,0233333
-0,1593447	0,4490019	0,2290564	-132,7347	-14,74812	-21,00564	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	-38,5969697	27,59090909	174,9684848
-0,1545697	0,4546587	0,2218379	-133,4598	-13,99396	-17,24729	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	-41,45757576	47,77121212	223,9193939
-0,1493943	0,4598967	0,2135256	-134,1028	-13,17167	-13,6163	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	-27,03636364	50,64242424	204,0345455
-0,1439268	0,4653677	0,2055802	-134,352	-12,32276	-10,51415	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	-4,366666667	45,01818182	178,1311515
-0,1381786	0,4709673	0,1970394	-134,2469	-11,68607	-7,737972	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	10,01212121	29,55333333	152,6270606
-0,1322979	0,4766247	0,1883857	-134,0216	-11,3475	-5,477457	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	19,95151515	31,43333333	126,0007879
-0,1260232	0,481935	0,1790404	-133,5885	-10,64877	-3,579946	0,4266667	0,9515851	0,4266667	0	0,4266667	126	84	50	84	37,6	44,94472727	93,01178788
-0,1199954	0,4876192	0,1697497	-132,7808	-9,864324	-2,408068	0,4266667	0,7038915	0,4266667	0,1494419	0,4266667	106	84	61	84	40,96666667	51,94166667	77,59057576
-0,1151136	0,4931535	0,1605281	-132,2366	-8,934695	-1,019457	0,4266667	0,5497518	0,4266667	0,3035816	0,4266667	93	84	74	84	35,32727273	71,05727273	81,06622424
-0,1098451	0,4992996	0,1510521	-131,615	-7,519434	0,2671174	0,4266667	0,3581323	0,4266667	0,4952011	0,4266667	78	84	89	84	33,01212121	54,96351515	57,40306061
-0,1051526	0,504945	0,1404697	-131,1472	-7,120899	0,874844	0,4266667	0,2361605	0,4266667	0,6171729	0,4266667	68	84	99	84	24,06060606	48,32942424	57,66726061
-0,1000493	0,5113931	0,1303039	-130,821	-5,924563	2,170137	0,4266667	0,1100121	0,4266667	0,7433213	0,4266667	58	84	109	84	17,8969697	70,57812121	83,42172727
-0,09570619	0,5181254	0,1200854	-130,5566	-4,791821	3,627761	0,4266667	0,001126766	0,4266667	0,8522066	0,4266667	50	84	118	84	14,28181818	62,25681818	99,3599697
-0,0915356	0,5248564	0,1092688	-130,3497	-3,870088	5,449016	0,4266667	0	0,4266667	0,9069422	0,4266667	50	84	122	84	10,70606061	60,10736364	98,13075758
-0,08715487	0,5316299	0,09866054	-130,2033	-2,808278	6,866076	0,4266667	0	0,4266667	0,9118989	0,4266667	50	84	122	84	11,03030303	60,32078788	68,66030303
-0,0831726	0,5380858	0,08841342	-129,9857	-1,879502	7,714806	0,4266667	0	0,4266667	0,9109761	0,4266667	50	84	122	84	16,46060606	42,30327273	26,59790909
-0,0794547	0,544174	0,07925407	-129,6601	-1,41227	7,743807	0,4266667	0	0,4266667	0,8980726	0,4266667	50	84	121	84	28,48181818	18,1049697	-16,23090909
-0,07595932	0,5496513	0,07120008	-129,0458	-1,282038	7,179186	0,4266667	0	0,4266667	0,8748567	0,4266667	50	84	119	84	47,61818182	-0,53130303	-44,33530303
-0,07258525	0,5545067	0,06459956	-128,0887	-1,429803	6,280742	0,4266667	0	0,4266667	0,9244068	0,4266667	50	84	123	84	62,18787879	-1,948151515	-58,27251515
-0,06956252	0,5585839	0,06020166	-126,9936	-1,346327	5,256193	0,4266667	0	0,4266667	0,981228	0,4266667	50	84	128	84	93,92424242	-2,003454545	-82,778
-0,06667865	0,5615724	0,05510302	-124,9892	-1,495917	3,549068	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	114,369697	-5,486727273	-97,10221212
-0,06396692	0,5638677	0,05169423	-123,2194	-1,527389	2,05182	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	102,8878788	-0,056242424	-82,77849394
-0,0614198	0,5655486	0,04918178	-121,5939	-1,497773	0,8173777	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	91,28181818	1,469818182	-84,39107879
-0,05898735	0,5661713	0,04613357	-120,2071	-1,478885	-0,7330856	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	59,50606061	-8,432575758	-78,82805152
-0,05690498	0,5665382	0,0438307	-119,6302	-1,776048	-1,783948	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	15,42424242	-16,8570303	-60,58673939
-0,05470413	0,5664681	0,04201586	-119,6981	-2,035167	-2,732448	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	-10,1030303	-25,52412121	-28,19875758
-0,05297536	0,5661691	0,040566	-119,9636	-2,618344	-2,714507	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	-13,44545455	-18,72463636	15,3770303
-0,05130363	0,5663637	0,03974405	-120,1418	-2,65308	-2,225006	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	-13,44848485	-16,147	32,45463636
-0,04984662	0,5655237	0,03850615	-120,4074	-3,151195	-1,643504	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	-16,06363636	-24,04033333	34,87245455
-0,048501	0,5653235	0,03741217	-120,6719	-3,446411	-1,074215	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	-15,27878788	-14,00263636	33,51939091
-0,04811739	0,5645678	0,0371754	-120,9116	-3,613282	-0,5373641	0,4266667	0	0,4266667	0,9159784	0,4266667	50	84	123	84	-15,08787879	-12,30169697	18,8555303
-0,04776848	0,5640331	0,03688166	-121,1698	-3,852367	-0,4519825	0,4266667	0,180708	0,4266667	0,6726254	0,4266667	64	84	103	84	-15,86363636	-12,52815152	3,460009091
-0,04769268	0,5637832	0,03766989	-121,4351	-4,026711	-0,4231838	0,4266667	0,4076091	0,4266667	0,4457242	0,4266667	82	84	85	84	-7,612121212	-5,948909091	-9,606975758
-0,04787761	0,5633627	0,037667	-121,421	-4,048681	-0,7690127	0,4266667	0,572336	0,4266667	0,2809974	0,4266667	95	84	72	84	2,818181818	-0,046121212	-34,43076364
-0,04804741	0,5631458	0,0384431	-121,3421	-4,028233	-1,559399	0,4266667	0,6321014	0,4266667	0,2212319	0,4266667	100	84	67	84	10,31818182	1,616181818	-51,13519091
-0,04863204	0,5626635	0,03931952	-121,0805	-3,995347	-2,456474	0,4266667	0,5925617	0,4266667	0,2607716	0,4266667	97	84	70	84	15,24242424	4,767787879	-46,70245455
-0,04913208	0,5621569	0,04029983	-120,8391	-3,870896	-3,10058	0,4266667	0,5317223	0,4266667	0,321611	0,4266667	92	84	75	84	16,45151515	4,548818182	-30,67593939
-0,04958734	0,561673	0,04124345	-120,5376	-3,845236	-3,46878	0,4266667	0,4741522	0,4266667	0,3791811	0,4266667	87	84	80	84	13,96060606	1,355878788	-3,135454545
-0,05027591	0,5607768	0,04247539	-120,3784	-3,826152	-3,20405	0,4266667	0,4231767	0,4266667	0,4301566	0,4266667	83	84	84	84	-9,242424242	-2,309393939	19,58778788
-0,05062768	0,5603178	0,04359271	-120,8426	-3,921446	-2,822383	0,4266667	0,4471452	0,4266667	0,4061882	0,4266667	85	84	82	84	-27,69090909	0,080484848	38,04724242
-0,05066153	0,5599456	0,04361628	-121,2922	-3,823496	-1,948491	0,4266667	0,4723404	0,4266667	0,3809929	0,4266667	87	84	80	84	-34,8	6,791393939	46,72678788
-0,05127476	0,5597204	0,04404308	-121,991	-3,69733	-1,280399	0,4266667	0,5252092	0,4266667	0,3281241	0,4266667	92	84	76	84	-39,06666667	1,493636364	33,59822424
-0,05239371	0,5594081	0,04462013	-122,5814	-3,774206	-0,8397496	0,4266667	0,5642253	0,4266667	0,289108	0,4266667	95	84	73	84	-25,49393939	4,763454545	4,735909091
-0,0544952	0,5592223	0,04605861	-122,8323	-3,540136	-1,124114	0,4266667	0,596027	0,4266667	0,2573063	0,4266667	97	84	70	84	3,163636364	22,17642424	-52,84558788
-0,05756988	0,5587111	0,04889053	-122,477	-3,042384	-2,583654	0,4266667	0,5628474	0,4266667	0,2904859	0,4266667	95	84	73	84	30,25757576	37,67233333	-114,0411818
-0,06117294	0,5587837	0,05358323	-121,8338	-2,296949	-4,887473	0,4266667	0,5170556	0,4266667	0,3362778	0,4266667	91	84	76	84	66,89090909	43,24060606	-182,4321515
-0,06535259	0,557814	0,05976344	-120,2696	-1,615444	-8,603915	0,4266667	0,3583364	0,4266667	0,4949969	0,4266667	78	84	89	84	108,0757576	38,35166667	-257,9714242
-0,06914312	0,5560339	0,06828603	-118,2673	-1,031344	-13,40053	0,4266667	0,154231	0,4266667	0,6991023	0,4266667	62	84	105	84	141,8939394	60,02191515	-313,8695455
-0,07377365	0,5538236	0,07827191	-115,5871	0,3652792	-18,96161	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	171,3363636	90,34569697	-382,1590909
-0,07641697	0,5490376	0,08796622	-112,6132	1,950064	-26,01178	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	179,7393939	91,14144848	-419,6327273
-0,07901824	0,5428191	0,1003201	-109,6557	3,372947	-32,80949	0,4266667	0	0	0	0	50	50	50	50	162,2181818	106,0831818	-395,1663636
-0,08308793	0,5362375	0,1150156	-107,26	5,450809	-39,05227	0,4222222	0	0	0	0	50	50	50	50	128,7121212	140,4035758	-419,4975758
-0,08498929	0,5269321	0,1283142	-105,4082	8,006265	-46,65291	0,4266667	0	0	0	0	50	50	50	50	88,71818182	134,1895455	-430,6575758
-0,08788202	0,517136	0,142916	-104,3323	9,879064	-53,26397	0,4266667	0	0	0	0	50	50	50	50	58,86363636	110,2531818	-401,7175758
-0,09265348	0,5056399	0,1558825	-103,4657	11,64462	-59,90959	0,4266667	0	0	0	0	50	50	50	50	17,33030303	77,18412121	-345,5506061
-0,09674858	0,495342	0,1697522	-103,7604	12,42614	-64,66714	0,4266667	0	0	0	0	50	50	50	50	-36,04545455	40,14636364	-263,9293939
-0,1025122	0,483601	0,1814763	-104,6552	12,96945	-68,61926	0,4266667	0	0	0	0	50	50	50	50	-87,3	11,01575758	-209,1693939
-0,1085076	0,4726973	0,1917401	-106,6413	12,78966	-71,56973	0,4266667	0	0	0	0	50	50	50	50	-142,3636364	-31,19606061	-141,9993939
-0,1170917	0,4621182	0,2016528	-109,3532	11,93998	-73,30524	0,4266667	0	0	0	0	50	50	50	50	-170,0727273	-76,78333333	-92,73666667
-0,1260264	0,4520317	0,2091801	-112,2537	10,25581	-74,63004	0,4266667	0	0	0	0	50	50	50	50	-173,0090909	-115,3223333	-54,19454545
-0,1351507	0,4429691	0,2159645	-115,0625	8,134343	-75,09366	0,4266667	0	0	0	0	50	50	50	50	-154,4818182	-131,56	-12,02121212
-0,1445123	0,4350506	0,22221	-117,3516	5,91433	-75,02674	0,4266667	0	0	0	0	50	50	50	50	-126,1333333	-135,3613939	30,28424242
-0,1534811	0,4278641	0,2275858	-119,2249	3,667417	-74,09428	0,4266667	0	0	0	0	50	50	50	50	-92,34242424	-126,0718485	51,74515152
-0,1611102	0,4219311	0,2318958	-120,3989	1,753959	-73,31915	0,4266667	0	0	0	0	50	50	50	50	-74,25454545	-126,2155879	67,35151515
-0,1679521	0,4176072	0,2355389	-121,6753	-0,4976974	-71,87168	0,4222222	0	0	0	0	50	50	50	50	-73,01818182	-133,5889697	105,4754545
-0,1729178	0,4148391	0,2385171	-122,8085	-2,654477	-69,83846	0,4266667	0	0	0	0	50	50	50	50	-57,81515152	-102,6449576	115,9551515
-0,1757252	0,4136258	0,240242	-123,5832	-3,884981	-68,04516	0,4266667	0	0	0	0	50	50	50	50	-44,83333333	-103,7300606	172,86
-0,1791151	0,4126699	0,2424648	-124,288	-6,077569	-64,13408	0,4266667	0	0	0	0	50	50	50	50	-40,52121212	-126,4369697	249,1242424
-0,1809264	0,4128286	0,2438727	-124,9204	-8,057401	-59,82406	0,4266667	0	0	0	0	50	50	50	50	-42,96060606	-127,4224545	281,6969697
-0,1828879	0,4139504	0,2456261	-125,7057	-10,28251	-54,83808	0,4222222	0	0	0	0	50	50	50	50	-60,06060606	-130,7805758	291,2639394
-0,1833178	0,4160089	0,2451824	-126,9024	-12,37316	-50,21235	0,4266667	0	0	0	0	50	50	50	50	-65,44545455	-109,8915152	280,7993939
-0,1822562	0,4187458	0,2443131	-127,8654	-13,90893	-45,5717	0,4266667	0	0	0	0	50	50	50	50	-56,64545455	-81,99878788	280,5969697
-0,1804289	0,4223965	0,2426533	-128,7717	-15,07912	-40,95265	0,4266667	0	0	0	0	50	50	50	50	-52,07575758	-55,06727273	286,5927273
-0,1779304	0,4271269	0,2402488	-129,5839	-15,72615	-36,11414	0,4266667	0	0	0	0	50	50	50	50	-45,48484848	-22,44909091	288,5963636
-0,1755001	0,4318348	0,2365257	-130,2727	-15,81994	-31,42897	0,4266667	0	0	0	0	50	50	50	50	-48,6969697	12,10787879	286,6045455
-0,1724609	0,4377576	0,2316698	-131,1909	-15,32659	-26,65619	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	-61,36969697	28,40242424	262,4260606
-0,1683331	0,4436247	0,2248501	-132,2979	-14,88266	-22,76891	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	-68,05151515	40,49181818	239,6724242
-0,1632946	0,4509153	0,2168756	-133,4366	-13,99036	-18,747	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	-61,6030303	52,14030303	250,08
-0,1583148	0,458449	0,2081423	-134,3308	-13,16203	-14,51627	0,4222222	1	0,4222222	0	0,4222222	130	83	50	83	-46,28181818	49,58272727	254,4281818
-0,1523724	0,466982	0,197866	-134,9639	-12,35413	-10,35087	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	-33,89090909	49,27212121	252,9323333
-0,145969	0,4758732	0,186559	-135,4492	-11,53605	-6,169503	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	-24,3030303	58,81575758	243,8251212
-0,1390563	0,4846637	0,1738047	-135,7659	-10,41321	-2,304641	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	-20,1969697	72,65721212	237,2625758
-0,1326537	0,4930761	0,1606726	-136,1157	-9,138362	1,660162	0,4222222	1	0,4222222	0	0,4222222	130	83	50	83	-9,463636364	91,77063636	218,2249091
-0,125413	0,5018904	0,1461711	-136,0782	-7,384779	4,896781	0,3866667	1	0,3866667	0	0,3866667	130	80	50	80	7,593939394	106,1177273	183,2838788
-0,1180518	0,5104923	0,1311046	-135,8651	-5,636477	7,70853	0,36	1	0,36	0	0,36	130	78	50	78	21,36969697	106,7954848	163,2993636
-0,1113249	0,5188495	0,1162478	-135,373	-3,860528	10,28566	0,3244444	0,8262953	0,3244444	0	0,3244444	116	75	50	75	34,98484848	99,94754545	145,2415152
-0,1047483	0,5268452	0,1018419	-134,7106	-2,338208	12,5015	0,3155555	0,6050832	0,3155555	0,02602792	0,3155555	98	75	52	75	52,79090909	88,82614242	120,7157576
-0,09882818	0,5350716	0,0872684	-133,6309	-0,9292653	14,26928	0,3155555	0,3388776	0,3155555	0,2922334	0,3155555	77	75	73	75	74,26363636	91,61869091	89,94424242
-0,09351214	0,5427794	0,07345442	-132,2599	0,6852088	15,46966	0,3155555	0,06704347	0,3155555	0,5640676	0,3155555	55	75	95	75	91,01212121	89,85164545	51,05575758
-0,08911277	0,5501977	0,0611742	-130,6275	2,035839	15,95412	0,3155555	0	0,3155555	0,8359164	0,3155555	50	75	116	75	97,01818182	52,92615758	-3,525757576
-0,08488683	0,5575408	0,04984432	-129,0583	2,431772	15,35331	0,3155555	0	0,3155555	1	0,3155555	50	75	130	75	97,18484848	22,31981818	-43,40727273
-0,08140579	0,5636176	0,0405208	-127,4204	2,772393	14,52168	0,32	0	0,32	1	0,32	50	75	130	75	91,6	20,65693939	-61,71606061
-0,07766679	0,5689912	0,03206608	-126,0355	3,113451	13,31668	0,3333333	0	0,3333333	1	0,3333333	50	76	130	76	80,15151515	18,66278788	-61,95181818
-0,07475784	0,5733318	0,02585999	-124,7754	3,388265	12,47727	0,3644444	0	0,3644444	1	0,3644444	50	79	130	79	61,85757576	-1,494909091	-59,54484848
-0,07184505	0,5767228	0,02076833	-123,9942	3,064119	11,3517	0,3911111	0	0,3911111	1	0,3911111	50	81	130	81	27,34545455	-22,99975758	-77,56990909
-0,06885724	0,5793299	0,01650486	-123,873	2,629273	9,917463	0,3955556	0	0,3955556	1	0,3955556	50	81	130	81	-1,56969697	-27,01984848	-84,72742424
-0,06653547	0,5803105	0,01361264	-124,046	2,172464	8,555695	0,3955556	0	0,3955556	1	0,3955556	50	81	130	81	-6,924242424	-35,53060606	-80,1369697
-0,06444542	0,5807827	0,01129685	-124,1015	1,456763	7,272943	0,3955556	0	0,3955556	1	0,3955556	50	81	130	81	-14,40909091	-58,76605455	-84,58327273
-0,06287333	0,5804142	0,01053262	-124,5215	0,2331842	5,764447	0,3955556	0	0,3955556	1	0,3955556	50	81	130	81	-18,58181818	-69,67835152	-102,0184242
-0,06121234	0,5796806	0,01065936	-124,7147	-0,8426226	3,906335	0,3955556	0	0,3955556	1	0,3955556	50	81	130	81	6,115151515	-65,43870303	-107,0250606
-0,06074413	0,5780042	0,01160663	-124,3197	-1,926293	2,23262	0,3955556	0	0,3955556	0,964193	0,3955556	50	81	127	81	33,34545455	-50,29664848	-101,9444091
-0,05988879	0,5759974	0,01305946	-123,6143	-2,502412	0,5421695	0,3955556	0	0,3955556	0,852293	0,3955556	50	81	118	81	49,60909091	-29,35545455	-101,0221818
-0,05971797	0,5735818	0,01447548	-122,6826	-2,895023	-1,101112	0,3955556	0	0,3955556	0,7979125	0,3955556	50	81	113	81	40,36666667	-8,311272727	-76,44159091
-0,05942976	0,5722651	0,01541972	-122,2822	-2,776684	-1,980403	0,3955556	0,09637463	0,3955556	0,6947365	0,3955556	57	81	105	81	37,24848485	1,421212121	-62,73493939
-0,0595055	0,5699236	0,01730858	-121,4534	-2,848123	-3,171365	0,3955556	0,09066173	0,3955556	0,7004493	0,3955556	57	81	106	81	40,18484848	-5,378636364	-59,34233333
-0,05904097	0,5678667	0,01906374	-120,9561	-2,954179	-3,9387	0,3955556	0,04552358	0,3955556	0,7455875	0,3955556	53	81	109	81	18,08484848	-11,67221212	-28,33621212
-0,0587811	0,5666515	0,02097209	-120,8566	-3,233306	-4,10646	0,3955556	0,01283112	0,3955556	0,77828	0,3955556	51	81	112	81	-5,539393939	-27,52981818	-10,55933333
-0,05886261	0,564524	0,02226565	-121,1389	-3,862663	-4,287158	0,3955556	0,04004326	0,3955556	0,7510679	0,3955556	53	81	110	81	-23,71515152	-16,11687879	9,269606061
-0,05888044	0,563094	0,02326451	-121,6392	-3,765163	-3,800563	0,3955556	0,04968193	0,3955556	0,7414292	0,3955556	53	81	109	81	-35,17272727	-4,775333333	36,86742424
-0,05902112	0,5619741	0,02448632	-122,2996	-4,020249	-3,070533	0,3955556	0,1057523	0,3955556	0,6853588	0,3955556	58	81	104	81	-44,7	-14,63136364	32,8499697
-0,05847641	0,5610679	0,02525396	-123,1143	-4,247998	-2,716514	0,3955556	0,2509144	0,3955556	0,5401967	0,3955556	70	81	93	81	-43,66060606	-21,81169697	17,89172727
-0,05895388	0,5600162	0,02651444	-123,7404	-4,740035	-2,480106	0,3955556	0,4106874	0,3955556	0,3804238	0,3955556	82	81	80	81	-30,45151515	-22,54518182	3,347909091
-0,0591056	0,5592022	0,02783674	-124,1192	-4,991989	-2,606033	0,3955556	0,5679536	0,3955556	0,2231575	0,3955556	95	81	67	81	-3,948484848	-10,88906061	-4,397484848
-0,05890854	0,5582635	0,02857846	-123,8707	-5,099374	-2,625223	0,3955556	0,5861744	0,3955556	0,2049367	0,3955556	96	81	66	81	23,88484848	3,547333333	-11,92293939
-0,05859758	0,5575156	0,02936852	-123,331	-4,874927	-2,99949	0,3955556	0,6208655	0,3955556	0,1702456	0,3955556	99	81	63	81	30,87575758	7,004060606	-25,4360303
-0,05876362	0,5566807	0,03024858	-122,8518	-4,86824	-3,464612	0,3955556	0,6230389	0,3955556	0,1680722	0,3955556	99	81	63	81	24,2969697	6,728636364	-22,31945455
-0,05834333	0,5560162	0,0300419	-122,5292	-4,652882	-3,736032	0,3955556	0,5962598	0,3955556	0,1948513	0,3955556	97	81	65	81	16,96363636	7,555787879	3,853212121
-0,05869525	0,555238	0,03079349	-122,292	-4,618899	-3,337456	0,3955556	0,5339245	0,3955556	0,2571867	0,3955556	92	81	70	81	-2,009090909	-1,785212121	27,7649697
-0,05803543	0,5548819	0,03034902	-122,5955	-4,711794	-2,819788	0,3955556	0,5103121	0,3955556	0,280799	0,3955556	90	81	72	81	-26,30909091	4,549757576	48,80348485
-0,05724725	0,5543331	0,02984934	-123,1602	-4,468757	-1,726941	0,3955556	0,4988241	0,3955556	0,292287	0,3955556	89	81	73	81	-41,03030303	4,829818182	67,36149697
-0,05641483	0,5539491	0,02876019	-123,9495	-4,55241	-0,5968586	0,3955556	0,4957717	0,3955556	0,2953394	0,3955556	89	81	73	81	-45,37878788	-9,262424242	71,94110303
-0,05594456	0,5537572	0,02771315	-124,6577	-4,774417	0,6471154	0,3955556	0,5056338	0,3955556	0,2854773	0,3955556	90	81	72	81	-34,98787879	-2,116575758	61,90829091
-0,05536237	0,5537812	0,0266931	-125,1041	-4,622257	1,446115	0,3955556	0,5137463	0,3955556	0,2773649	0,3955556	91	81	72	81	-15,78787879	8,094151515	38,69701818
-0,05512521	0,5537775	0,02570724	-125,1787	-4,50731	1,924117	0,3955556	0,5525169	0,3955556	0,2385942	0,3955556	94	81	69	81	5,415151515	13,10257576	20,11366667
-0,05507416	0,5538822	0,02512259	-124,9254	-4,189872	2,109866	0,3955556	0,5868784	0,3955556	0,2042327	0,3955556	96	81	66	81	21,41515152	22,20284848	13,98339394
-0,0551786	0,5542805	0,02525037	-124,472	-3,774616	2,385569	0,3955556	0,589983	0,3955556	0,2011281	0,3955556	97	81	66	81	28,66969697	14,86266667	3,213333333
-0,05537486	0,5542796	0,02529112	-123,9793	-3,699404	2,215906	0,3955556	0,5695677	0,3955556	0,2215434	0,3955556	95	81	67	81	27,74242424	3,869424242	-16,14987879
-0,05586688	0,5544777	0,0264211	-123,5565	-3,646925	1,852623	0,3955556	0,5473012	0,3955556	0,2438099	0,3955556	93	81	69	81	20,82727273	-2,198424242	-35,44630303
-0,05643182	0,5546651	0,02813733	-123,292	-3,771952	1,046178	0,3955556	0,4791275	0,3955556	0,3119836	0,3955556	88	81	74	81	12,1	-4,76030303	-56,3538863
-0,05761829	0,5544528	0,03108501	-123,1572	-3,804015	-0,007055248	0,3955556	0,3951967	0,3955556	0,3959144	0,3955556	81	81	81	81	7,278787879	-2,972969697	-76,59633333
-0,05950006	0,5540428	0,03558138	-123,0518	-3,87006	-1,481501	0,3955556	0,2878348	0,3955556	0,5032763	0,3955556	73	81	90	81	10,01212121	1,214333333	-118,5501137
-0,06203245	0,5527403	0,04179913	-122,8268	-3,763942	-3,919209	0,4	0,1802959	0,4	0,6197041	0,4	64	82	99	82	21,63030303	14,61654545	-167,4263636
-0,06588344	0,5508811	0,0502037	-122,338	-3,387714	-7,006571	0,3955556	0,06361529	0,3955556	0,7274958	0,3955556	55	81	108	81	52,24545455	10,17893939	-230,6321515
-0,0683342	0,5472372	0,05937313	-121,1027	-3,428037	-11,53007	0,3955556	0	0,3955556	0,8846714	0,3955556	50	81	120	81	84,48787879	-9,501727273	-316,8511818
-0,0726891	0,5424761	0,07087522	-119,5499	-3,701271	-17,46266	0,3955556	0	0,3955556	1	0,3955556	50	81	130	81	107,8636364	1,582	-423,8466667
-0,07633918	0,5354189	0,0831007	-117,5432	-3,375831	-25,51701	0,3955556	0	0,3955556	1	0,3955556	50	81	130	81	134,2454545	18,064	-503,9963636
-0,08116982	0,5273014	0,09864409	-115,1198	-3,105159	-34,09454	0,3955556	0	0	0	0	50	50	50	50	107,6272727	22,01872727	-402,8836364
-0,08312274	0,5223718	0,1070106	-113,9915	-2,649213	-38,81217	0,3955556	0	0	0	0	50	50	50	50	113,4878788	64,61888182	-439,31
-0,08706128	0,5096461	0,1230813	-111,3747	-0,9727359	-48,59177	0,3955556	0	0	0	0	50	50	50	50	162,0636364	79,8188103	-571,0509091
-0,08981501	0,4961188	0,1401895	-108,6434	-0,01519226	-57,65685	0,3955556	0	0	0	0	50	50	50	50	158,1757576	77,87496667	-526,1536364
-0,09410132	0,4811477	0,1559301	-106,1549	1,597138	-65,95484	0,3955556	0	0	0	0	50	50	50	50	102,9787879	88,45506848	-426,769697
-0,1002509	0,4665275	0,1718149	-105,2451	2,903825	-71,74025	0,3955556	0	0	0	0	50	50	50	50	10,75454545	74,10427273	-320,3851515
-0,105795	0,4517821	0,1841553	-105,8	4,042579	-76,52755	0,3955556	0	0	0	0	50	50	50	50	-67,43939394	35,77875758	-205,3660606
-0,1138146	0,4390534	0,1950197	-107,4706	4,084524	-78,51733	0,3955556	0	0	0	0	50	50	50	50	-124,0424242	-39,26436364	-98,20939394
-0,1228426	0,4276019	0,2024728	-109,8934	2,746855	-79,76846	0,3955556	0	0	0	0	50	50	50	50	-140,9181818	-108,4162121	-3,331515152
-0,1321676	0,4183692	0,2096497	-112,1209	0,506789	-78,62727	0,3955556	0	0	0	0	50	50	50	50	-123,4969697	-153,901	103,1987879
-0,141141	0,410924	0,2156903	-113,9688	-2,331878	-76,3629	0,3955556	0	0	0	0	50	50	50	50	-98,34545455	-173,0074848	152,6266667
-0,1496487	0,4043054	0,2208087	-115,3663	-5,202458	-73,59059	0,3955556	0	0	0	0	50	50	50	50	-75,41515152	-167,6610606	168,1554545
-0,1571178	0,3989694	0,2250708	-116,4575	-7,864693	-70,81377	0,3955556	0	0	0	0	50	50	50	50	-67,43333333	-149,4676364	160,1666667
-0,1638005	0,3940596	0,2285189	-117,5916	-10,13489	-68,30509	0,3955556	0	0	0	0	50	50	50	50	-63,82424242	-132,808697	156,5863636
-0,1685078	0,390829	0,231816	-118,5637	-12,24738	-65,64642	0,3955556	0	0	0	0	50	50	50	50	-64,36666667	-116,7287879	161,0651515
-0,1733452	0,3876839	0,23396	-119,7157	-13,98694	-62,98994	0,3955556	0	0	0	0	50	50	50	50	-55,4030303	-100,8363636	162,019697
-0,176614	0,3856007	0,2356328	-120,392	-15,57498	-60,29977	0,3955556	0	0	0	0	50	50	50	50	-44,29393939	-90,05030303	164,2130303
-0,1792096	0,3852735	0,2362943	-121,1774	-16,9586	-57,57091	0,3955556	0	0	0	0	50	50	50	50	-56,15151515	-81,09212121	178,6793939
-0,1803043	0,3856724	0,2362275	-122,245	-18,25102	-54,40335	0,3955556	0	0	0	0	50	50	50	50	-60,11818182	-67,57909091	212,1781818
-0,1805324	0,3867751	0,2355593	-123,1613	-19,18871	-50,56903	0,3955556	0	0	0	0	50	50	50	50	-57,49090909	-52,13606061	245,9293939
-0,1805529	0,3889373	0,2343211	-124,1422	-19,97151	-46,28768	0,3955556	0	0	0	0	50	50	50	50	-58,25454545	-34,33242424	250,2548485
-0,1796181	0,3919773	0,2321565	-125,0837	-20,32168	-42,31062	0,3955556	0	0	0	0	50	50	50	50	-61,6030303	-17,87939394	229,0918182
-0,1779735	0,3959227	0,2288835	-126,1751	-20,56153	-38,72765	0,3822222	0	0	0	0	50	50	50	50	-73,57878788	-5,877272727	218,4421212
